location,station,wtr_temp,dissolved_o2,o2_saturation,PumpCycle,run,datetime,start_datetime,end_datetime
F3,12,15.232,2.991,29.810057,33,1,2022-05-20T23:54:00Z,2022-05-20T23:20:42Z,2022-05-21T00:00:46Z
F3,12,15.232,3.093,30.826648,NA,NA,2022-05-21T00:04:00Z,NA,NA
F3,12,15.181,3.087,30.733115,NA,NA,2022-05-21T00:14:00Z,NA,NA
F3,12,15.146,3.127,31.107895,34,1,2022-05-21T00:24:00Z,2022-05-21T00:21:46Z,2022-05-21T01:01:48Z
F3,12,15.121,3.193,31.747375,34,1,2022-05-21T00:34:00Z,2022-05-21T00:21:46Z,2022-05-21T01:01:48Z
F3,12,15.129,3.074,30.569449,34,1,2022-05-21T00:44:00Z,2022-05-21T00:21:46Z,2022-05-21T01:01:48Z
F3,12,15.103,2.97,29.518679,34,1,2022-05-21T00:54:00Z,2022-05-21T00:21:46Z,2022-05-21T01:01:48Z
F3,12,15.078,3.015,29.94979,NA,NA,2022-05-21T01:04:00Z,NA,NA
F3,12,15.052,2.941,29.19833,NA,NA,2022-05-21T01:14:00Z,NA,NA
F3,12,15.026,2.966,29.430019,35,1,2022-05-21T01:24:00Z,2022-05-21T01:22:48Z,2022-05-21T02:02:50Z
F3,12,15,2.852,28.282983,35,1,2022-05-21T01:34:00Z,2022-05-21T01:22:48Z,2022-05-21T02:02:50Z
F3,12,14.992,2.776,27.524545,35,1,2022-05-21T01:44:00Z,2022-05-21T01:22:48Z,2022-05-21T02:02:50Z
F3,12,14.974,2.763,27.385002,35,1,2022-05-21T01:54:00Z,2022-05-21T01:22:48Z,2022-05-21T02:02:50Z
F3,12,14.94,2.756,27.295567,NA,NA,2022-05-21T02:04:00Z,NA,NA
F3,12,14.914,2.727,26.993176,NA,NA,2022-05-21T02:14:00Z,NA,NA
F3,12,14.905,2.64,26.126923,36,1,2022-05-21T02:24:00Z,2022-05-21T02:23:49Z,2022-05-21T03:03:53Z
F3,12,14.862,2.773,27.417653,36,1,2022-05-21T02:34:00Z,2022-05-21T02:23:49Z,2022-05-21T03:03:53Z
F3,12,14.854,2.582,25.524748,36,1,2022-05-21T02:44:00Z,2022-05-21T02:23:49Z,2022-05-21T03:03:53Z
F3,12,14.811,2.541,25.096063,36,1,2022-05-21T02:54:00Z,2022-05-21T02:23:49Z,2022-05-21T03:03:53Z
F3,12,14.802,2.441,24.103719,NA,NA,2022-05-21T03:04:00Z,NA,NA
F3,12,14.793,2.375,23.447429,NA,NA,2022-05-21T03:14:00Z,NA,NA
F3,12,14.776,2.445,24.129621,NA,NA,2022-05-21T03:24:00Z,NA,NA
F3,12,14.75,2.441,24.076573,37,1,2022-05-21T03:34:00Z,2022-05-21T03:24:53Z,2022-05-21T04:04:55Z
F3,12,14.742,2.542,25.068429,37,1,2022-05-21T03:44:00Z,2022-05-21T03:24:53Z,2022-05-21T04:04:55Z
F3,12,14.707,2.563,25.256345,37,1,2022-05-21T03:54:00Z,2022-05-21T03:24:53Z,2022-05-21T04:04:55Z
F3,12,14.681,2.371,23.351157,37,1,2022-05-21T04:04:00Z,2022-05-21T03:24:53Z,2022-05-21T04:04:55Z
F3,12,14.672,2.326,22.903493,NA,NA,2022-05-21T04:14:00Z,NA,NA
F3,12,14.647,2.317,22.802491,NA,NA,2022-05-21T04:24:00Z,NA,NA
F3,12,14.638,2.201,21.656656,38,1,2022-05-21T04:34:00Z,2022-05-21T04:25:55Z,2022-05-21T05:05:59Z
F3,12,14.621,2.092,20.576554,38,1,2022-05-21T04:44:00Z,2022-05-21T04:25:55Z,2022-05-21T05:05:59Z
F3,12,14.612,2.157,21.211734,38,1,2022-05-21T04:54:00Z,2022-05-21T04:25:55Z,2022-05-21T05:05:59Z
F3,12,14.595,2.184,21.469316,38,1,2022-05-21T05:04:00Z,2022-05-21T04:25:55Z,2022-05-21T05:05:59Z
F3,12,14.577,2.131,20.940115,NA,NA,2022-05-21T05:14:00Z,NA,NA
F3,12,14.56,2.152,21.138653,NA,NA,2022-05-21T05:24:00Z,NA,NA
F3,12,14.525,2.249,22.074648,39,1,2022-05-21T05:34:00Z,2022-05-21T05:26:58Z,2022-05-21T06:07:00Z
F3,12,14.525,2.092,20.533643,39,1,2022-05-21T05:44:00Z,2022-05-21T05:26:58Z,2022-05-21T06:07:00Z
F3,12,14.5,1.943,19.060785,39,1,2022-05-21T05:54:00Z,2022-05-21T05:26:58Z,2022-05-21T06:07:00Z
F3,12,14.482,1.901,18.641457,39,1,2022-05-21T06:04:00Z,2022-05-21T05:26:58Z,2022-05-21T06:07:00Z
F3,12,14.448,1.788,17.520381,NA,NA,2022-05-21T06:14:00Z,NA,NA
F3,12,14.448,1.998,19.578144,NA,NA,2022-05-21T06:24:00Z,NA,NA
F3,12,14.422,2.106,20.62473,40,1,2022-05-21T06:34:00Z,2022-05-21T06:28:00Z,2022-05-21T07:08:02Z
F3,12,14.413,2.169,21.237541,40,1,2022-05-21T06:44:00Z,2022-05-21T06:28:00Z,2022-05-21T07:08:02Z
F3,12,14.37,2.233,21.843692,40,1,2022-05-21T06:54:00Z,2022-05-21T06:28:00Z,2022-05-21T07:08:02Z
F3,12,14.396,2.173,21.26882,40,1,2022-05-21T07:04:00Z,2022-05-21T06:28:00Z,2022-05-21T07:08:02Z
F3,12,14.344,2.319,22.672092,NA,NA,2022-05-21T07:14:00Z,NA,NA
F3,12,14.361,2.202,21.536212,NA,NA,2022-05-21T07:24:00Z,NA,NA
F3,12,14.352,2.209,21.600431,41,1,2022-05-21T07:34:00Z,2022-05-21T07:29:01Z,2022-05-21T08:09:03Z
F3,12,14.318,2.158,21.086073,41,1,2022-05-21T07:44:00Z,2022-05-21T07:29:01Z,2022-05-21T08:09:03Z
F3,12,14.274,2.197,21.446518,41,1,2022-05-21T07:54:00Z,2022-05-21T07:29:01Z,2022-05-21T08:09:03Z
F3,12,14.274,2.191,21.387948,41,1,2022-05-21T08:04:00Z,2022-05-21T07:29:01Z,2022-05-21T08:09:03Z
F3,12,14.274,2.168,21.163428,NA,NA,2022-05-21T08:14:00Z,NA,NA
F3,12,14.24,2.153,21.001384,NA,NA,2022-05-21T08:24:00Z,NA,NA
F3,12,14.214,2.078,20.258272,42,1,2022-05-21T08:34:00Z,2022-05-21T08:30:03Z,2022-05-21T09:10:05Z
F3,12,14.231,2.056,20.051252,42,1,2022-05-21T08:44:00Z,2022-05-21T08:30:03Z,2022-05-21T09:10:05Z
F3,12,14.205,2.009,19.581739,42,1,2022-05-21T08:54:00Z,2022-05-21T08:30:03Z,2022-05-21T09:10:05Z
F3,12,14.222,1.932,18.838226,42,1,2022-05-21T09:04:00Z,2022-05-21T08:30:03Z,2022-05-21T09:10:05Z
F3,12,14.205,1.877,18.295134,NA,NA,2022-05-21T09:14:00Z,NA,NA
F3,12,14.179,1.981,19.297837,NA,NA,2022-05-21T09:24:00Z,NA,NA
F3,12,14.179,1.962,19.112749,43,1,2022-05-21T09:34:00Z,2022-05-21T09:31:04Z,2022-05-21T10:11:06Z
F3,12,14.153,1.878,18.284053,43,1,2022-05-21T09:44:00Z,2022-05-21T09:31:04Z,2022-05-21T10:11:06Z
F3,12,14.17,1.926,18.75836,43,1,2022-05-21T09:54:00Z,2022-05-21T09:31:04Z,2022-05-21T10:11:06Z
F3,12,14.144,1.868,18.183108,43,1,2022-05-21T10:04:00Z,2022-05-21T09:31:04Z,2022-05-21T10:11:06Z
F3,12,14.127,1.938,18.857463,NA,NA,2022-05-21T10:14:00Z,NA,NA
F3,12,14.127,1.945,18.925575,NA,NA,2022-05-21T10:24:00Z,NA,NA
F3,12,14.144,1.944,18.922892,44,1,2022-05-21T10:34:00Z,2022-05-21T10:32:06Z,2022-05-21T11:12:09Z
F3,12,14.135,1.932,18.802376,44,1,2022-05-21T10:44:00Z,2022-05-21T10:32:06Z,2022-05-21T11:12:09Z
F3,12,14.118,1.92,18.678632,44,1,2022-05-21T10:54:00Z,2022-05-21T10:32:06Z,2022-05-21T11:12:09Z
F3,12,14.144,2.018,19.643208,44,1,2022-05-21T11:04:00Z,2022-05-21T10:32:06Z,2022-05-21T11:12:09Z
F3,12,14.109,1.904,18.519323,NA,NA,2022-05-21T11:14:00Z,NA,NA
F3,12,14.127,1.983,19.29533,NA,NA,2022-05-21T11:24:00Z,NA,NA
F3,12,14.144,2.023,19.691878,45,1,2022-05-21T11:34:00Z,2022-05-21T11:33:09Z,2022-05-21T12:13:13Z
F3,12,14.17,2.038,19.849188,45,1,2022-05-21T11:44:00Z,2022-05-21T11:33:09Z,2022-05-21T12:13:13Z
F3,12,14.17,2.045,19.917365,45,1,2022-05-21T11:54:00Z,2022-05-21T11:33:09Z,2022-05-21T12:13:13Z
F3,12,14.196,2.022,19.704569,45,1,2022-05-21T12:04:00Z,2022-05-21T11:33:09Z,2022-05-21T12:13:13Z
F3,12,14.188,2.016,19.642658,NA,NA,2022-05-21T12:14:00Z,NA,NA
F3,12,14.222,2.07,20.183814,NA,NA,2022-05-21T12:24:00Z,NA,NA
F3,12,14.222,2.088,20.359325,NA,NA,2022-05-21T12:34:00Z,NA,NA
F3,12,14.24,2.149,20.962366,46,1,2022-05-21T12:44:00Z,2022-05-21T12:34:14Z,2022-05-21T13:14:18Z
F3,12,14.248,2.18,21.268475,46,1,2022-05-21T12:54:00Z,2022-05-21T12:34:14Z,2022-05-21T13:14:18Z
F3,12,14.3,2.142,20.921507,46,1,2022-05-21T13:04:00Z,2022-05-21T12:34:14Z,2022-05-21T13:14:18Z
F3,12,14.318,2.294,22.414945,46,1,2022-05-21T13:14:00Z,2022-05-21T12:34:14Z,2022-05-21T13:14:18Z
F3,12,14.326,2.249,21.979085,NA,NA,2022-05-21T13:24:00Z,NA,NA
F3,12,14.318,2.178,21.281496,NA,NA,2022-05-21T13:34:00Z,NA,NA
F3,12,14.344,2.208,21.586882,47,1,2022-05-21T13:44:00Z,2022-05-21T13:35:18Z,2022-05-21T14:15:23Z
F3,12,14.378,2.349,22.98244,47,1,2022-05-21T13:54:00Z,2022-05-21T13:35:18Z,2022-05-21T14:15:23Z
F3,12,14.413,2.346,22.970619,47,1,2022-05-21T14:04:00Z,2022-05-21T13:35:18Z,2022-05-21T14:15:23Z
F3,12,14.43,2.39,23.410115,47,1,2022-05-21T14:14:00Z,2022-05-21T13:35:18Z,2022-05-21T14:15:23Z
F3,12,14.448,2.428,23.791659,NA,NA,2022-05-21T14:24:00Z,NA,NA
F3,12,14.517,2.505,24.583088,NA,NA,2022-05-21T14:34:00Z,NA,NA
F3,12,14.551,2.354,23.118331,48,1,2022-05-21T14:44:00Z,2022-05-21T14:36:23Z,2022-05-21T15:16:27Z
F3,12,14.534,2.293,22.51093,48,1,2022-05-21T14:54:00Z,2022-05-21T14:36:23Z,2022-05-21T15:16:27Z
F3,12,14.543,2.284,22.426967,48,1,2022-05-21T15:04:00Z,2022-05-21T14:36:23Z,2022-05-21T15:16:27Z
F3,12,14.569,2.528,24.836885,48,1,2022-05-21T15:14:00Z,2022-05-21T14:36:23Z,2022-05-21T15:16:27Z
F3,12,14.595,2.618,25.735654,NA,NA,2022-05-21T15:24:00Z,NA,NA
F3,12,14.586,2.571,25.268687,NA,NA,2022-05-21T15:34:00Z,NA,NA
F3,12,14.647,2.738,26.945714,49,1,2022-05-21T15:44:00Z,2022-05-21T15:37:28Z,2022-05-21T16:17:30Z
F3,12,14.742,3,29.585085,49,1,2022-05-21T15:54:00Z,2022-05-21T15:37:28Z,2022-05-21T16:17:30Z
F3,12,14.819,3.324,32.835013,49,1,2022-05-21T16:04:00Z,2022-05-21T15:37:28Z,2022-05-21T16:17:30Z
F3,12,14.811,3.114,30.75527,49,1,2022-05-21T16:14:00Z,2022-05-21T15:37:28Z,2022-05-21T16:17:30Z
F3,12,14.759,2.832,27.938615,NA,NA,2022-05-21T16:24:00Z,NA,NA
F3,12,14.862,3.004,29.701634,NA,NA,2022-05-21T16:34:00Z,NA,NA
F3,12,14.828,2.845,28.10885,50,1,2022-05-21T16:44:00Z,2022-05-21T16:38:31Z,2022-05-21T17:18:33Z
F3,12,14.88,3.258,32.22557,50,1,2022-05-21T16:54:00Z,2022-05-21T16:38:31Z,2022-05-21T17:18:33Z
F3,12,14.905,3.11,30.778307,50,1,2022-05-21T17:04:00Z,2022-05-21T16:38:31Z,2022-05-21T17:18:33Z
F3,12,14.871,3.036,30.023875,50,1,2022-05-21T17:14:00Z,2022-05-21T16:38:31Z,2022-05-21T17:18:33Z
F3,12,14.776,2.688,26.52778,NA,NA,2022-05-21T17:24:00Z,NA,NA
F3,12,14.759,2.512,24.78171,NA,NA,2022-05-21T17:34:00Z,NA,NA
F3,12,14.836,2.629,25.97925,51,1,2022-05-21T17:44:00Z,2022-05-21T17:39:34Z,2022-05-21T18:19:36Z
F3,12,14.845,2.996,29.611639,51,1,2022-05-21T17:54:00Z,2022-05-21T17:39:34Z,2022-05-21T18:19:36Z
F3,12,14.819,2.69,26.572258,51,1,2022-05-21T18:04:00Z,2022-05-21T17:39:34Z,2022-05-21T18:19:36Z
F3,12,14.811,2.734,27.002219,51,1,2022-05-21T18:14:00Z,2022-05-21T17:39:34Z,2022-05-21T18:19:36Z
F3,12,14.785,2.527,24.943741,NA,NA,2022-05-21T18:24:00Z,NA,NA
F3,12,14.767,2.934,28.949899,NA,NA,2022-05-21T18:34:00Z,NA,NA
F3,12,14.742,2.647,26.103907,52,1,2022-05-21T18:44:00Z,2022-05-21T18:40:37Z,2022-05-21T19:20:41Z
F3,12,14.733,2.457,24.225457,52,1,2022-05-21T18:54:00Z,2022-05-21T18:40:37Z,2022-05-21T19:20:41Z
F3,12,14.742,2.423,23.894887,52,1,2022-05-21T19:04:00Z,2022-05-21T18:40:37Z,2022-05-21T19:20:41Z
F3,12,14.69,2.495,24.57719,52,1,2022-05-21T19:14:00Z,2022-05-21T18:40:37Z,2022-05-21T19:20:41Z
F3,12,14.69,2.741,27.000432,NA,NA,2022-05-21T19:24:00Z,NA,NA
F3,12,14.664,2.388,23.509906,NA,NA,2022-05-21T19:34:00Z,NA,NA
F3,12,14.664,2.706,26.640622,53,1,2022-05-21T19:44:00Z,2022-05-21T19:41:41Z,2022-05-21T20:21:45Z
F3,12,14.655,2.605,25.641264,53,1,2022-05-21T19:54:00Z,2022-05-21T19:41:41Z,2022-05-21T20:21:45Z
F3,12,14.612,2.925,28.764174,53,1,2022-05-21T20:04:00Z,2022-05-21T19:41:41Z,2022-05-21T20:21:45Z
F3,12,14.603,2.825,27.77535,53,1,2022-05-21T20:14:00Z,2022-05-21T19:41:41Z,2022-05-21T20:21:45Z
F3,12,14.569,2.873,28.226412,NA,NA,2022-05-21T20:24:00Z,NA,NA
F3,12,14.56,2.92,28.682559,NA,NA,2022-05-21T20:34:00Z,NA,NA
F3,12,14.543,2.858,28.063166,54,1,2022-05-21T20:44:00Z,2022-05-21T20:42:45Z,2022-05-21T21:22:49Z
F3,12,14.508,2.837,27.835752,54,1,2022-05-21T20:54:00Z,2022-05-21T20:42:45Z,2022-05-21T21:22:49Z
F3,12,14.474,2.335,22.893329,54,1,2022-05-21T21:04:00Z,2022-05-21T20:42:45Z,2022-05-21T21:22:49Z
F3,12,14.482,2.496,24.476106,54,1,2022-05-21T21:14:00Z,2022-05-21T20:42:45Z,2022-05-21T21:22:49Z
F3,12,14.448,2.591,25.388875,NA,NA,2022-05-21T21:24:00Z,NA,NA
F3,12,14.43,1.856,18.179571,NA,NA,2022-05-21T21:34:00Z,NA,NA
F3,12,14.404,2.003,19.60832,55,1,2022-05-21T21:44:00Z,2022-05-21T21:43:48Z,2022-05-21T22:23:52Z
F3,12,14.37,2.436,23.829482,55,1,2022-05-21T21:54:00Z,2022-05-21T21:43:48Z,2022-05-21T22:23:52Z
F3,12,14.352,2.51,24.543722,55,1,2022-05-21T22:04:00Z,2022-05-21T21:43:48Z,2022-05-21T22:23:52Z
F3,12,14.352,2.53,24.739289,55,1,2022-05-21T22:14:00Z,2022-05-21T21:43:48Z,2022-05-21T22:23:52Z
F3,12,14.318,2.544,24.857725,NA,NA,2022-05-21T22:24:00Z,NA,NA
F3,12,14.283,2.48,24.21385,NA,NA,2022-05-21T22:34:00Z,NA,NA
F3,12,14.283,2.508,24.487232,NA,NA,2022-05-21T22:44:00Z,NA,NA
F3,12,14.24,2.453,23.927726,56,1,2022-05-21T22:54:00Z,2022-05-21T22:44:51Z,2022-05-21T23:24:53Z
F3,12,14.231,2.4,23.406131,56,1,2022-05-21T23:04:00Z,2022-05-21T22:44:51Z,2022-05-21T23:24:53Z
F3,12,14.196,2.374,23.13484,56,1,2022-05-21T23:14:00Z,2022-05-21T22:44:51Z,2022-05-21T23:24:53Z
F3,12,14.179,2.376,23.145715,56,1,2022-05-21T23:24:00Z,2022-05-21T22:44:51Z,2022-05-21T23:24:53Z
F3,12,14.161,2.375,23.126856,NA,NA,2022-05-21T23:34:00Z,NA,NA
F3,12,14.153,2.155,20.980902,NA,NA,2022-05-21T23:44:00Z,NA,NA
F3,12,14.101,2.21,21.491873,57,1,2022-05-21T23:54:00Z,2022-05-21T23:45:52Z,2022-05-22T00:25:56Z
F3,12,14.083,2.266,22.027767,57,1,2022-05-22T00:04:00Z,2022-05-21T23:45:52Z,2022-05-22T00:25:56Z
F3,12,14.075,2.187,21.256079,57,1,2022-05-22T00:14:00Z,2022-05-21T23:45:52Z,2022-05-22T00:25:56Z
F3,12,14.031,2.128,20.662682,57,1,2022-05-22T00:24:00Z,2022-05-21T23:45:52Z,2022-05-22T00:25:56Z
F3,12,13.996,2.107,20.443058,NA,NA,2022-05-22T00:34:00Z,NA,NA
F3,12,13.97,2.155,20.896836,NA,NA,2022-05-22T00:44:00Z,NA,NA
F3,12,13.962,2.222,21.542741,58,1,2022-05-22T00:54:00Z,2022-05-22T00:46:54Z,2022-05-22T01:26:58Z
F3,12,13.936,2.151,20.842466,58,1,2022-05-22T01:04:00Z,2022-05-22T00:46:54Z,2022-05-22T01:26:58Z
F3,12,13.909,2.066,20.006961,58,1,2022-05-22T01:14:00Z,2022-05-22T00:46:54Z,2022-05-22T01:26:58Z
F3,12,13.883,2.127,20.5859,58,1,2022-05-22T01:24:00Z,2022-05-22T00:46:54Z,2022-05-22T01:26:58Z
F3,12,13.866,2.079,20.113811,NA,NA,2022-05-22T01:34:00Z,NA,NA
F3,12,13.848,2.167,20.956882,NA,NA,2022-05-22T01:44:00Z,NA,NA
F3,12,13.814,2.182,21.086148,59,1,2022-05-22T01:54:00Z,2022-05-22T01:47:57Z,2022-05-22T02:27:59Z
F3,12,13.805,2.161,20.879069,59,1,2022-05-22T02:04:00Z,2022-05-22T01:47:57Z,2022-05-22T02:27:59Z
F3,12,13.779,2.055,19.843547,59,1,2022-05-22T02:14:00Z,2022-05-22T01:47:57Z,2022-05-22T02:27:59Z
F3,12,13.753,1.961,18.925008,59,1,2022-05-22T02:24:00Z,2022-05-22T01:47:57Z,2022-05-22T02:27:59Z
F3,12,13.735,1.841,17.759871,NA,NA,2022-05-22T02:34:00Z,NA,NA
F3,12,13.709,1.796,17.315824,NA,NA,2022-05-22T02:44:00Z,NA,NA
F3,12,13.692,1.654,15.940772,60,1,2022-05-22T02:54:00Z,2022-05-22T02:48:57Z,2022-05-22T03:29:01Z
F3,12,13.639,1.59,15.306028,60,1,2022-05-22T03:04:00Z,2022-05-22T02:48:57Z,2022-05-22T03:29:01Z
F3,12,13.648,1.478,14.230697,60,1,2022-05-22T03:14:00Z,2022-05-22T02:48:57Z,2022-05-22T03:29:01Z
F3,12,13.622,1.455,14.001197,60,1,2022-05-22T03:24:00Z,2022-05-22T02:48:57Z,2022-05-22T03:29:01Z
F3,12,13.587,1.496,14.384595,NA,NA,2022-05-22T03:34:00Z,NA,NA
F3,12,13.569,1.303,12.52384,NA,NA,2022-05-22T03:44:00Z,NA,NA
F3,12,13.543,1.544,14.831684,61,1,2022-05-22T03:54:00Z,2022-05-22T03:49:59Z,2022-05-22T04:30:01Z
F3,12,13.534,1.548,14.867145,61,1,2022-05-22T04:04:00Z,2022-05-22T03:49:59Z,2022-05-22T04:30:01Z
F3,12,13.491,1.522,14.603523,61,1,2022-05-22T04:14:00Z,2022-05-22T03:49:59Z,2022-05-22T04:30:01Z
F3,12,13.482,1.5,14.389564,61,1,2022-05-22T04:24:00Z,2022-05-22T03:49:59Z,2022-05-22T04:30:01Z
F3,12,13.456,1.513,14.505911,NA,NA,2022-05-22T04:34:00Z,NA,NA
F3,12,13.421,1.384,13.258826,NA,NA,2022-05-22T04:44:00Z,NA,NA
F3,12,13.394,1.541,14.754056,62,1,2022-05-22T04:54:00Z,2022-05-22T04:50:59Z,2022-05-22T05:31:03Z
F3,12,13.386,1.463,14.00477,62,1,2022-05-22T05:04:00Z,2022-05-22T04:50:59Z,2022-05-22T05:31:03Z
F3,12,13.368,1.187,11.358182,62,1,2022-05-22T05:14:00Z,2022-05-22T04:50:59Z,2022-05-22T05:31:03Z
F3,12,13.359,1.263,12.082996,62,1,2022-05-22T05:24:00Z,2022-05-22T04:50:59Z,2022-05-22T05:31:03Z
F3,12,13.316,1.347,12.874311,NA,NA,2022-05-22T05:34:00Z,NA,NA
F3,12,13.324,1.32,12.618494,NA,NA,2022-05-22T05:44:00Z,NA,NA
F3,12,13.281,1.362,13.007552,63,1,2022-05-22T05:54:00Z,2022-05-22T05:52:01Z,2022-05-22T06:32:03Z
F3,12,13.272,1.434,13.692435,63,1,2022-05-22T06:04:00Z,2022-05-22T05:52:01Z,2022-05-22T06:32:03Z
F3,12,13.254,1.41,13.457882,63,1,2022-05-22T06:14:00Z,2022-05-22T05:52:01Z,2022-05-22T06:32:03Z
F3,12,13.219,1.294,12.341092,63,1,2022-05-22T06:24:00Z,2022-05-22T05:52:01Z,2022-05-22T06:32:03Z
F3,12,13.219,1.23,11.730713,NA,NA,2022-05-22T06:34:00Z,NA,NA
F3,12,13.21,1.38,13.158651,NA,NA,2022-05-22T06:44:00Z,NA,NA
F3,12,13.158,1.241,11.819551,64,1,2022-05-22T06:54:00Z,2022-05-22T06:53:01Z,2022-05-22T07:33:05Z
F3,12,13.166,1.049,9.992683,64,1,2022-05-22T07:04:00Z,2022-05-22T06:53:01Z,2022-05-22T07:33:05Z
F3,12,13.166,1.226,11.67877,64,1,2022-05-22T07:14:00Z,2022-05-22T06:53:01Z,2022-05-22T07:33:05Z
F3,12,13.166,1.263,12.031229,64,1,2022-05-22T07:24:00Z,2022-05-22T06:53:01Z,2022-05-22T07:33:05Z
F3,12,13.149,1.258,11.979059,NA,NA,2022-05-22T07:34:00Z,NA,NA
F3,12,13.114,1.323,12.588182,NA,NA,2022-05-22T07:44:00Z,NA,NA
F3,12,13.14,1.316,12.528839,NA,NA,2022-05-22T07:54:00Z,NA,NA
F3,12,13.114,1.384,13.168589,65,1,2022-05-22T08:04:00Z,2022-05-22T07:54:04Z,2022-05-22T08:34:06Z
F3,12,13.105,1.45,13.793801,65,1,2022-05-22T08:14:00Z,2022-05-22T07:54:04Z,2022-05-22T08:34:06Z
F3,12,13.105,1.447,13.765262,65,1,2022-05-22T08:24:00Z,2022-05-22T07:54:04Z,2022-05-22T08:34:06Z
F3,12,13.087,1.556,14.796232,65,1,2022-05-22T08:34:00Z,2022-05-22T07:54:04Z,2022-05-22T08:34:06Z
F3,12,13.079,1.145,10.886029,NA,NA,2022-05-22T08:44:00Z,NA,NA
F3,12,13.087,1.196,11.37294,NA,NA,2022-05-22T08:54:00Z,NA,NA
F3,12,13.105,1.495,14.221885,66,1,2022-05-22T09:04:00Z,2022-05-22T08:55:05Z,2022-05-22T09:35:09Z
F3,12,13.096,1.755,16.691904,66,1,2022-05-22T09:14:00Z,2022-05-22T08:55:05Z,2022-05-22T09:35:09Z
F3,12,13.087,1.718,16.336714,66,1,2022-05-22T09:24:00Z,2022-05-22T08:55:05Z,2022-05-22T09:35:09Z
F3,12,13.114,1.766,16.803272,66,1,2022-05-22T09:34:00Z,2022-05-22T08:55:05Z,2022-05-22T09:35:09Z
F3,12,13.123,1.404,13.361568,NA,NA,2022-05-22T09:44:00Z,NA,NA
F3,12,13.096,1.786,16.986747,NA,NA,2022-05-22T09:54:00Z,NA,NA
F3,12,13.105,1.713,16.295712,67,1,2022-05-22T10:04:00Z,2022-05-22T09:56:09Z,2022-05-22T10:36:11Z
F3,12,13.096,0.886,8.426796,67,1,2022-05-22T10:14:00Z,2022-05-22T09:56:09Z,2022-05-22T10:36:11Z
F3,12,13.114,1.479,14.072502,67,1,2022-05-22T10:24:00Z,2022-05-22T09:56:09Z,2022-05-22T10:36:11Z
F3,12,13.114,1.749,16.641519,67,1,2022-05-22T10:34:00Z,2022-05-22T09:56:09Z,2022-05-22T10:36:11Z
F3,12,13.131,1.723,16.400349,NA,NA,2022-05-22T10:44:00Z,NA,NA
F3,12,13.131,1.763,16.781088,NA,NA,2022-05-22T10:54:00Z,NA,NA
F3,12,13.149,1.846,17.578175,68,1,2022-05-22T11:04:00Z,2022-05-22T10:57:11Z,2022-05-22T11:37:13Z
F3,12,13.149,1.73,16.473587,68,1,2022-05-22T11:14:00Z,2022-05-22T10:57:11Z,2022-05-22T11:37:13Z
F3,12,13.175,1.72,16.387857,68,1,2022-05-22T11:24:00Z,2022-05-22T10:57:11Z,2022-05-22T11:37:13Z
F3,12,13.193,1.754,16.718506,68,1,2022-05-22T11:34:00Z,2022-05-22T10:57:11Z,2022-05-22T11:37:13Z
F3,12,13.202,1.545,14.729344,NA,NA,2022-05-22T11:44:00Z,NA,NA
F3,12,13.219,1.815,17.309955,NA,NA,2022-05-22T11:54:00Z,NA,NA
F3,12,13.254,1.88,17.943843,69,1,2022-05-22T12:04:00Z,2022-05-22T11:58:13Z,2022-05-22T12:38:17Z
F3,12,13.254,2.365,22.572973,69,1,2022-05-22T12:14:00Z,2022-05-22T11:58:13Z,2022-05-22T12:38:17Z
F3,12,13.281,2.29,21.87026,69,1,2022-05-22T12:24:00Z,2022-05-22T11:58:13Z,2022-05-22T12:38:17Z
F3,12,13.289,1.957,18.693324,69,1,2022-05-22T12:34:00Z,2022-05-22T11:58:13Z,2022-05-22T12:38:17Z
F3,12,13.333,1.961,18.749861,NA,NA,2022-05-22T12:44:00Z,NA,NA
F3,12,13.342,2.26,21.613034,NA,NA,2022-05-22T12:54:00Z,NA,NA
F3,12,13.359,2.211,21.152419,70,1,2022-05-22T13:04:00Z,2022-05-22T12:59:18Z,2022-05-22T13:39:22Z
F3,12,13.386,2.007,19.212285,70,1,2022-05-22T13:14:00Z,2022-05-22T12:59:18Z,2022-05-22T13:39:22Z
F3,12,13.447,0.883,8.464087,70,1,2022-05-22T13:24:00Z,2022-05-22T12:59:18Z,2022-05-22T13:39:22Z
F3,12,13.456,0.965,9.251953,70,1,2022-05-22T13:34:00Z,2022-05-22T12:59:18Z,2022-05-22T13:39:22Z
F3,12,13.482,1.149,11.022406,NA,NA,2022-05-22T13:44:00Z,NA,NA
F3,12,13.473,2.045,19.61386,NA,NA,2022-05-22T13:54:00Z,NA,NA
F3,12,13.508,2.212,21.232038,71,1,2022-05-22T14:04:00Z,2022-05-22T14:00:23Z,2022-05-22T14:40:27Z
F3,12,13.508,2.174,20.867292,71,1,2022-05-22T14:14:00Z,2022-05-22T14:00:23Z,2022-05-22T14:40:27Z
F3,12,13.543,2.135,20.508838,71,1,2022-05-22T14:24:00Z,2022-05-22T14:00:23Z,2022-05-22T14:40:27Z
F3,12,13.543,2.071,19.894053,71,1,2022-05-22T14:34:00Z,2022-05-22T14:00:23Z,2022-05-22T14:40:27Z
F3,12,13.569,1.988,19.107746,NA,NA,2022-05-22T14:44:00Z,NA,NA
F3,12,13.578,2.064,19.842174,NA,NA,2022-05-22T14:54:00Z,NA,NA
